4292	5378	0.779709508049309	FI
2956	4438	0.779488249977308	FI
166	7088	0.779252984878542	FI
5433	5437	0.779212097342484	FI
171568	5434	0.779001828185885	FI
1975	6136	0.778901888712826	FI
4715	9551	0.778852925252357	FI
10714	5111	0.77880992783074	FI
4292	54802	0.778797036779823	FI
1018	1022	0.778766228010783	FI
1026	8900	0.778750213840615	FI
1349	506	0.778541841294342	FI
2274	2275	0.778009025302595	FI
10621	5434	0.777949531320535	FI
51699	5691	0.777702216256908	FI
2710	366	0.776939917888747	FI
2266	7448	0.776083226119989	FI
2159	2244	0.775916827939414	FI
2773	5594	0.775881358814737	FI
2770	5594	0.775881358814737	FI
4715	539	0.775881263598269	FI
1537	506	0.775613792888281	FI
4595	5111	0.775442956790696	FI
2963	5435	0.775378216937428	FI
63826	64081	0.775204795472744	FI
10105	79718	0.775138457676507	FI
5433	5441	0.774760649420582	FI
6175	9045	0.774685313450725	FI
2023	2027	0.774422914871262	FI
3841	5394	0.774235790411061	FI
23633	5394	0.774235790411061	FI
2147	2160	0.774216408546081	FI
5441	84172	0.774138389122577	FI
1027	8900	0.774070805429117	FI
7222	7225	0.773918348508632	FI
5690	5714	0.77367884755282	FI
30834	84172	0.773667023141843	FI
1018	9133	0.772412713790266	FI
10621	5435	0.772377329745821	FI
2597	3326	0.771987140804232	FI
5431	5440	0.771768471727682	FI
3075	3078	0.771453576104166	FI
5691	63826	0.771375163724726	FI
23517	84172	0.771268224789798	FI
1017	9134	0.771019825063089	FI
5441	55703	0.770180745461414	FI
2153	2244	0.770179072681886	FI
1017	1111	0.769973585706226	FI
2597	5223	0.769965434118702	FI
1496	1499	0.769680288013668	FI
336	345	0.76943095873582	FI
6193	84172	0.769366115322644	FI
335	336	0.769337552953	FI
6175	6223	0.76913085995935	FI
51699	55968	0.768760304272249	FI
10971	3799	0.768739655487814	FI
246721	5434	0.768616938799119	FI
10189	5430	0.768569974707446	FI
445	5009	0.768220354932553	FI
5888	672	0.767895900919337	FI
51699	9861	0.767774567011537	FI
1017	993	0.76704027488741	FI
2153	2243	0.766847624560296	FI
6147	6175	0.7665456688646	FI
1277	6678	0.766376951765198	FI
1281	6678	0.766189166366722	FI
3978	5111	0.766043731244205	FI
55968	5714	0.765672001774974	FI
5714	7353	0.765277242794872	FI
22820	9276	0.764692476987097	FI
5297	5298	0.764038557391338	FI
2571	5308	0.763585037198414	FI
335	4547	0.763571556505407	FI
1983	6136	0.763467141040802	FI
5747	6714	0.763353701297816	FI
2712	360	0.763185580666245	FI
2710	360	0.763185580666245	FI
3646	6136	0.762960109902456	FI
5434	6827	0.762711868835863	FI
6136	8667	0.76256422297172	FI
51699	5700	0.762538993493224	FI
2023	2026	0.762300047222348	FI
2109	5691	0.76223865386089	FI
6175	9349	0.762220152571405	FI
5431	6193	0.762191246427874	FI
10105	6907	0.76217043004787	FI
1499	83439	0.762062607284427	FI
2147	2243	0.761850398295155	FI
2147	2266	0.761814681607705	FI
3983	8301	0.76174243462839	FI
3798	8301	0.76174243462839	FI
27030	5395	0.761525216082485	FI
5437	55703	0.761326802261639	FI
4436	4439	0.761139281437993	FI
5691	5696	0.76112379377783	FI
29072	5430	0.761050204274506	FI
25873	6175	0.760958976065323	FI
10476	4715	0.76092088658665	FI
23410	23411	0.76070462479783	FI
